RestaurantID,Cuisine,Rating,NumberOfReview
"UlGSfUiVs4V5oH9C4AHD5w","Spanish",5,2
"HcusoR1tC2jJjCsfTtuBFQ","Spanish",3,2
"hf_NXQo5mKWF4wS92Ku8ig","Spanish",3.5,286
"EayuK2X0_TQuHnZlMRiViw","Italian",3,110
"Kyl9SMMU8tn8og5KQC_p1w","Spanish",2.5,73
"g_q_kRxdn2zh2oWOY_jKTQ","Wine Bars",4,143
"boRM4i0UQswxQIp6CA9y_A","Latin American",3.5,1787
"4G3kky54YzD3jm5OVxD7Kg","Latin American",4.5,133
"lw6AwN3c45HGEVQsf80S9A","Latin American",3,19
"54hPnm8Z4rJST1CZWaOznw","Mexican",4,518
"LzdfaZQ5ocd5mPjXkZ7lYQ","Tapas Bars",3.5,77
"3LRZQolTdyps07RSoaIXpA","Tapas Bars",3.5,1306
"t3I27_5vj_NA2COPSWg66g","Bars",4,192
"xB1A2bFrRPJ7mC3A0FfL1w","Spanish",3.5,21
"x7Y30Y_LUMuDRBejmNRrCQ","Venezuelan",4,321
"1sQ3iVEs3O7uqUVhyrirUA","Peruvian",4,51
"eSZKVysLGxQlcxEzsUYgfQ","Breakfast & Brunch",4.5,93
"C5R03aUZfKwcWqcJc4BA_g","Peruvian",4,62
"XLT7aNLJEhIdoieNjPw8Gg","Cocktail Bars",4.5,284
"8dlS098gFHDyH8kj9qRTuQ","Latin American",3.5,77
"lmiwPS9tl3cyMDGDeVstqQ","Chinese",3.5,108
"k7EVhTreYmOnU8_xxTheGQ","Delis",3.5,18
"lUMCXD0iZ6hNot2dSEc_1w","Latin American",3.5,29
"pBNMZp_tKCAfRNx7_ybcHQ","Cuban",4.5,195
"_pW5tF7cLZqM7BEpxTapkw","Spanish",3.5,185
"ubU_a57kM6Gaciu0Hf_bBQ","Latin American",3.5,58
"UKy0nNjMkOBEU3dOCH831w","Cuban",4,1351
"m6p_huTMlmMvUNkxDL1YCQ","Spanish",4,101
"dPZ9wSTz7QSAZAW0eZHlmQ","Spanish",3,43
"yy0E_rhiKzN2ASfDhHVsJg","Spanish",3,68
"BFTMCnuJOxZid6GtJ00hEA","Tapas Bars",3.5,74
"WoAvunLY0_L0ix8Vgit8gQ","Tapas_Small Plates",4,151
"TpORxxXj6TyPgbRihBTVjg","Tapas_Small Plates",3.5,201
"yH7Do4Xa_q9By4AhzZ0s7g","Tapas_Small Plates",4.5,3
"tBPbg9RuXPOPbdxyGitZbw","Spanish",3.5,47
"vzAZ0wX0eY4EDh4CSly3Dg","Colombian",3.5,175
"RnVHE26hi79bDtZ9Y4K_iw","Spanish",3.5,69
"pFBNTJpy1eWmfu6aQ8e1YA","Latin American",4,137
"mgtvQja9kg18FZ5_7VSF_A","Spanish",3.5,85
"faArSCx1j_7skPr6RQbpIw","Latin American",5,8
"Ck09FempamAKGSPsV_bX_A","Mexican",4.5,483
"13jzN6n45XtcbYA46nWThg","Lounges",4,317
"MPYZeMAZN0W7fUembWzbPA","Latin American",3.5,129
"IiEk3sTeVc_1xYaKztz2Uw","Latin American",3,28
"_nPEB_Ad0HzWfHR4VH_TlQ","Dominican",4,13
"NtjoQwUeJKo87rbenWSQLw","Latin American",3,3
"fWsl80ThqVxFQJ11b9_qhQ","Spanish",3.5,27
"KhRXiXpbzXLmf0ALmNbApw","Spanish",5,2
"9S7aUnJFo5t3SJMm6tmPcA","Cuban",4,640
"1jtNrYktZpxCIXCc_1HsAA","Chinese",4,24
"dblEevwbNXl56I4L6TULGg","Spanish",3.5,148
"ZwRNSNephTpuEDpmED26Kg","Spanish",4,17
"1raNn0l3I4H9PcAJce69Sw","American (New)",4,511
"khIQ9u4hQfdoDZLvKe8ykQ","Latin American",4,235
"H1jops1lmuhrq9lP7lEGJQ","Chinese",4,1046
"y7Mut2uvQ_5_3w_TYc3yyw","Spanish",4,23
"A0kA5AIRi_A0dlF3pv0FcA","Dominican",4,45
"vtdynuDGQcstPMnNqlSt3w","Bars",3,8
"d61Ejg_qQGTATqh67c912g","Portuguese",4,187
"wRB5UDy1rhal_14brCUc0Q","Latin American",3.5,137
"sKx4Laf_XTwRex86M0jp1A","Latin American",4,64
"jbCR_6I1HKSzXm7AY2v1WA","Dominican",4.5,4
"qO6SR3ykrcBqauvzzhJSbQ","Latin American",4,29
"pjbMNd88LRNxvrwaO8kEhQ","Chinese",3.5,32
"fhSV2h8d43dwMG65WD8uig","Cuban",3.5,114
"_jcEr3NrgoQobKNJPdX8mg","Dominican",5,12
"0YrwPMxyQie5xCIRq_LWOA","Spanish",3.5,27
"RgXT9Pkui7IuWua2K9yuHA","Bakeries",4,49
"gqxjhWIXAi50R4dGisaNjA","Latin American",3.5,13
"yJbUy3tzkL46BtrH0Ff0Tw","Chicken Shop",3.5,199
"GYeKQg6yK0PFZuHtlT8tIA","Spanish",3,25
"MOwB9YYd_Ko6nVgSB_ltQw","Italian",4,654
"j_2Y_wDfYeVj_5bLlT5zDQ","Spanish",2.5,55
"Z5FKUxsLDi5LznSrmH_ISg","American (New)",3.5,608
"T_fs1uQm0DjSM0NavN43ug","Spanish",4.5,117
"6dkAUdN7ck4O6QgRshimnw","Peruvian",4.5,99
"43fpU0pKds9RA7oMOfi24w","Latin American",3,103
"W04gsvJWVjA45FSgX5IgFw","Spanish",3.5,26
"ETgJqJHV7BW6pIr9Ox74sA","French",4.5,1980
"Pn_KLz8cue1P0AWQgFw1Zg","Dominican",4,146
"8knc30wyUEQzwdqG0C8m4Q","Steakhouses",4,145
"2f_qNpdVJl2h9L6SHYuICA","Cuban",4,632
"FJpiwlGUPgAQeTr7D6ZWgw","Latin American",4,95
"a_vT2nxvofnbxNzY3RWJPg","Spanish",3.5,7
"2bNr4ghmQHI74AeS7c_7kg","Latin American",3.5,758
"_sfIp9hwE4e7aJCg_f4hgw","Seafood",4,163
"0vdgqmIt6e0suBu2g_M1UQ","Wine Bars",4,388
"ajPcdJZzHeKK619gTrMo0g","Wine Bars",3.5,144
"gVRmNlTp2n4qXgYDHx0NbQ","Venezuelan",4.5,52
"RosZiNt23_DNk_8qXiC4Tg","Dominican",3.5,21
"qLLxS7RwNEjP_jq_KQrPfA","American (New)",4.5,1732
"Ogy4UZvXdGrzEldp6ssYoQ","American (New)",3.5,115
"gW3KOWa75fYsy8j2b0jkmQ","Dominican",4.5,37
"lId79TjDzBQJGwuoE85cMQ","Latin American",4,48
"kgXNbPJcumyJ8LS83Hez8g","Cuban",3.5,384
"7zjeUx9aWRGpJmiOuk45zw","Cuban",4,834
"afYGzoMIRqXO76Z853ZiXQ","Latin American",4,42
"eGL5fu_rXW22n0TqnfjDWQ","Latin American",4,11
"qj4gZjx1ujn3BbxcANVyZg","Desserts",3.5,36
"9x_PxjO25TNHsQFe2XSXtA","Latin American",3,106
"tovB838RCTZEByM__PtVuA","Spanish",4,2
"P24zWPRDFCWo_IE_SvdIdQ","Spanish",3.5,74
"lqnI_jISnH7RZWlPtKkViQ","Bakeries",5,68
"MuGKUhaZk7lFobsGDDZeLA","Latin American",3.5,56
"HZMgIGsAAHvtli5ANbMINw","Tapas Bars",3.5,115
"M5daMKMGkWpt8pB8XPI1xg","Colombian",3.5,43
"CDHPw3Jb7iFsNOPIDWNhLg","Latin American",3.5,130
"bOMXop8H92zupzxlVulfoA","Puerto Rican",4,6
"YllbMI89Czj6rrN_XMdUNw","Latin American",4,100
"as8z87xsxCwvRl_BN4QRTQ","Dominican",3.5,7
"BrEqfjaAfD5BGDduOMWqlQ","Tapas Bars",4.5,43
"p8SNfFBToZNwjepsNcJv6w","Dominican",4,33
"jNmQ81wyyjHkBBmZ6oSsew","Peruvian",3,89
"DLvwMQNjhR1ewCmX_lnqgQ","Spanish",3,18
"LolsocCcdbVkcZMEk1NXOw","Spanish",3,28
"CXw9pR2HTXgq9ha0nq_N9A","Caribbean",3.5,11
"s7Y0mDQU_1h4vw2cA5y0iA","Dominican",4,20
"iusoWK4rykgxUZtPrSDyiw","Chinese",5,3
"Estmyx__zK2fViTAFJZ8cQ","Steakhouses",4,29
"BEYmqrP1_TC0nhnTGKkkJg","Tapas_Small Plates",4,342
"WyFvM4kmgNm19jip0tDBqA","Cocktail Bars",4.5,77
"aOmZo7hEMRZAq5ITGSFf5Q","Latin American",4,37
"llg5hjHQdwOwxoX_2qsvuQ","Spanish",5,1
"AgPtV3Xfnz81qi8l_QsnLw","Tapas Bars",3.5,17
"SyBFnqsPEge00N0_bHs2fQ","Cuban",3.5,335
"6CaGhpvNWMazJZL1v_JkCA","Tapas Bars",4.5,158
"RSIboJc3I_PAMuJ058GmrA","Puerto Rican",4.5,26
"iNA1ljXvsX8R11NuY6GSMw","Cuban",4.5,235
"evQ9dNp7Fa3OFPwWXnojrQ","Dominican",4.5,147
"ciJa_WsJTzeWunfRbs5vfA","Spanish",3.5,23
"PZM0lwv0i0ZRpyzioRU8SA","Empanadas",3.5,63
"_g65PxVQmh3U8dKUbz1Upg","Venezuelan",4.5,51
"1N8TkUwsq__Y55DtuJyWMg","Colombian",4.5,41
"SYQbTKjuKc0YRDBgHfydJQ","Spanish",4.5,2
"XVMzBs7wGeU5BWgyBL3xyQ","Wine Bars",4,317
"JUP_LPfEl0roybngtY_4lg","Colombian",4,35
"Q_w1wL_HA2RLgRWseeqsDA","Salvadoran",3.5,45
"rCCZWRpuzW3FhAHN2BB1Eg","Tapas_Small Plates",4,317
"5lhXyPnSBBcz5a59sPevgw","Caribbean",3.5,67
"F9IVMdJzc_QOWVgmmWUJjA","Latin American",4,5
"QDBzresFi_Y8EO3Tsi0U6Q","Latin American",4,14
"SXWnyFNLCehVlJPRxk7gAg","Mexican",3.5,228
"Qqfnci5KEBIHJKzb_Ntxzw","Spanish",3.5,23
"voSYlJnDLePsAFTqT7p3PA","Latin American",3.5,139
"Qj5Wvq6jufSFgJd4dDb_Sg","Spanish",3,327
"AA9x6jlRhZEwq7BD_rUOIA","Spanish",3,12
"TFv6_it0Ic3Mzop_olxu3w","Spanish",3,20
"3QL775s9XyFzC75htzH6Qg","Latin American",4,5
"VPdOoSHjOB0kdlLH6iAFDA","Caribbean",4,357
"HeFJwZRFNDzWH8YfDYtjBg","Dominican",3.5,5
"5jLva_lspl1DbcjbuNzvQA","Spanish",3,2
"Ik1gSo_Zvhi1Zb06_5qaAw","Latin American",3.5,20
"VyTa6FTiVLrTz3VYmjOAHQ","Latin American",3.5,71
"CaMYHzOkfujF2I_1sUhYOA","Spanish",2.5,16
"5YV3zSR18X4Ja6d_TOEtyA","Wine Bars",4.5,130
"ihzI_4yGesoQuAoIocao8g","Mexican",4,414
"hgFtFNBGRnlcvl0WLseDlQ","American (Traditional)",3,5
"U1E3uSnr0OTeRL5LhmV3Yw","Spanish",2.5,20
"L55aXEXibhnxShW5ZgW45A","Breakfast & Brunch",4.5,139
"BGzM81ykCfUKjGUrq66fgA","Mexican",3.5,77
"n3sW0yo7Gr0ZXReSFKsisA","Latin American",3.5,53
"8o_B_1q4XB48CmdaXdm2KQ","Bars",4,96
"k_OWePsMoly3PjH3lIYMMQ","Burgers",4.5,4
"F0R85lX83MSfvgsJ3sXI4g","Latin American",3.5,7
"_ZbDZKrG5bE10hMUk3vnRQ","Cafes",4,181
"9E6f_oc2QuPUM4sGc14pRA","Latin American",4,292
"mlJpfJMCS_bFnR5cWX6DTg","Sushi Bars",4,196
"_ur5IcT5Vvy2VaWV817GTQ","Latin American",4,17
"bVZ5RJ7a9wb1ROPJsfJisA","Spanish",2.5,29
"f_dKEHbfTmGPjgu8tCiQ_Q","Bars",3,7
"jhpeHVxJSmGdD61MTrKi7A","Latin American",4,225
"bG68AUaOLsxqWKZ1iN_Ikg","Coffee & Tea",4.5,20
"FXvb9cIF8Jjlr20_YUxBjQ","Peruvian",4,192
"3m7HQ3sV8PN_ogpCDiRP9Q","Latin American",3,98
"Pm9g4v6bpq9_OEigK0jHYA","Cuban",3.5,7
"BgOcW8LyNE7gf6MsxV9oyQ","Wine Bars",4.5,185
"zw335gntd6AOT2WLg1holg","Spanish",3.5,29
"TAANt0fPbfHqVP5LyMBioA","Mediterranean",4,461
"CKzqUwRmUMNJqaVu_zUB4A","Sports Bars",3.5,186
"OkiPb6gNNRmcbB4zIIMx0g","Wine Bars",5,27
"cZAwWH1ZmmvqjjlEOvsIxA","Food Trucks",4,47
"kTHGY9jZlmBkW_tg1G5pZg","Latin American",4,8
"TBOL12qyQsDsPKIHzjd8tw","Peruvian",3.5,58
"ytTwhBk6IUv6ZcMcxrgFlg","Mexican",3.5,65
"pBgnAbZQSsvv_HJGR1ydRQ","Mexican",3,7
"w6O_zqYdmN_bED4b0h6meA","Spanish",3.5,3
"kMT0HP6yKGA3wC9Ag5NzlQ","Spanish",3,39
"k2cc1gjX7l0vjuzNephfvA","Spanish",4,7
"b60Rbo31Qvvbar_mYTym3g","Colombian",4,56
"xwB9Im8OOGAUyjyaPa3nPQ","Peruvian",4,217
"HVZ4E2yL_k37oC4ayiubbQ","Spanish",4,85
"_FhKGcCbiYgtkXcCiwTAiA","Tapas_Small Plates",4,645
"_ooYOJmzJajwANpuQXSC_A","Latin American",3.5,40
"wTCR_EUTLX4UoPUPdxWVJg","Latin American",3.5,673
"odX0anvOSQ_X4SXdoqJFNQ","Seafood",4,374
"VboAksPbo_iEtoLHh5LLkQ","Latin American",5,11
"e14TgNcLfDdsAGNWcGsD0A","Spanish",4,1
"26E3j9l0XW_onVIUP_ThCw","Wine Bars",4.5,539
"vqFVU_w7WNsUqS7i1CYWqg","Spanish",4,2
"fVbUVAiLiGgLA_nxBFxyww","Korean",4.5,827
"fMGAT_lT4XEYKKck5R915w","Latin American",3.5,1050
"DgLwWa5YSPKt_ZKjttazqw","Caribbean",3.5,58
"LeF5JrQrqXlVCYVfmev9Yw","Cuban",4,369
"n6nxNv_jZNEPJq4cEiul2A","Pizza",3,24
"zVVYZ06NCcYSIr25Slw5cg","Peruvian",4,43
"XR1jM0e7G3HYOMgi4CXlnw","Bakeries",4,64
"Zjs9BS1R_BB1L4P_TRF46g","Latin American",4.5,53
"efxcTuq9Web2AWehfmYMQw","Cuban",4,541
"azOGJ8gBsP4RF2zOJTSwDg","Latin American",4,277
"4Rt8QClx54HK7lCFb8oQcA","Spanish",3.5,7
"G6mFQxCCmpoHGlGNz4T2Ug","Spanish",4,181
"yrXECkTezsI0Twgalc7M_A","Food Stands",4.5,243
"Ki2_LougDEv34G5EY1sz4g","Caribbean",3.5,112
"2FkCvnpcAqvg2ziOgz_71g","Peruvian",4.5,39
"sGwQYKPaMJ_tD2E4fQ0EJQ","Chinese",4,178
"kEC66zgpguVsizQeCAJoCg","Cuban",4.5,180
"cOLIei5u0eRnSMWL_lKQCQ","Latin American",3,39
"m77JIwHI2izkARrQUehKKA","Spanish",3,52
"9jmXs8Rv2Tump1X85Kyt2w","Seafood",3.5,155
"1iRlp3FoxBXSNzDbG_rytA","Latin American",4,25
"zQjaTAxYSKpNNj0F4kgjXQ","Spanish",4.5,43
"f8TZ_ctcSwxwW8S69YKnwg","Italian",4.5,1136
"G2_FXcFjhmirFq3EtiyZig","Bars",4.5,121
"8p1HTzXEcC3TCbLz59xMng","Bars",4,108
"jmLuDeuW89jC1tERmq2bhg","Spanish",4,184
"47_jHPl3p4_OYGCVLy2ZIA","Salvadoran",4.5,101
"pCATo1CMq7MGQFx5pddDxg","Cafes",5,1
"ffavAznpBm6Qr9XCnZKZ3Q","Latin American",2.5,50
"DjLxykRuP8OFtGtPPZpfdQ","Latin American",4.5,55
"BfuqZt_G_EFFRnADaHHPhg","Tapas_Small Plates",3.5,282
"5Ia7a72M6b8ht88mD_E3_A","Bars",3,380
"By2Zl1imtu0SpA4IBziN1g","Colombian",4,314
"0Aw9Af0d9a7HxcbkJaW9eA","Breakfast & Brunch",3,492
"DLRbxg74oWNPQJdbSkTDxQ","Italian",4,131
"S_7SmReifNJxRMfckAkZsA","Salvadoran",4,30
"LNVu_bQA_ASIcWJlClgz_Q","Mediterranean",3.5,175
"wFDu6tIho2HPjhNlcgRQlg","Spanish",3,13
"jsf8rJ5eJ3yfq3LBs9wPHg","Spanish",3.5,9
"hJrZIHNRVUuC_PXAORxj9g","Cuban",4.5,1095
"MqW5xAuGsytCizpx8Pls5A","Latin American",4,29
"vnDkQsM9ijg0AzkZBmCofA","Food Trucks",4.5,25
"PnuHBmeuUH_BhnqNS39QJw","Latin American",4.5,14
"j4QECkHqVZzTfJVdAmy7lw","Colombian",4,129
"YXUlngMFSo3I1fEJYKqLLA","Peruvian",3.5,112
"J8UMXWNYrn7_D0KXZN1Hrg","Wine Bars",3.5,229
"DdAz61mAoM5tlswpIDMZpw","Caribbean",3.5,15
"m7ADY4H2wnA3n_QWxheEzQ","Sandwiches",4,77
"Ludz8x0jwOc7tdflk7f0GA","Cuban",3,132
"8QnDeEDw4PUTxjsfflrrwg","Cuban",4,786
"iEvK_vJz9S9DIy25SnUT4g","Mexican",3.5,12
"MA1QPFSYddVq_KzEldpcRg","Wine Bars",3.5,593
"Nq3vlUA73MirP49zPyxcXw","Latin American",3,35
"2L20kuwaYbxza7EHbDuIYA","Cuban",3.5,252
"XpgquUrYWa_URbgi_3pykg","Venezuelan",4,301
"hHB_5ZUxvHLeDtrLtV4wIw","Food Trucks",4.5,168
"Who1KfDiiQge5ifN_s4H1w","Latin American",3,10
"iAiQP9RjAxv395tpjb8IUA","Coffee & Tea",4,62
"u9xVzV1OZC5pwtUgaHLM_A","Tapas Bars",4.5,208
"vA6Oy4TCvV_aYRUqAa4yLg","Spanish",3,43
"zxQZWC0ZsEl_ypogqXDNZA","Spanish",3,64
"a5_ogV7bxhTxq64HNinByA","American (Traditional)",3.5,64
"rksFeEbHSX4AON99nLVbMA","Dominican",3.5,87
"a_gG1ZBVBM1VJ_Y9JLUnhA","Latin American",4,291
"fxmlO5bSrRJGSkq2fadcjg","Spanish",2.5,5
"GszV6jjdoiNCgsiIhLnSmg","Latin American",4,38
"klAhw3xLQi9GF1tf_HnS7w","Tapas Bars",4,1693
"0L5EB4bQE7Xa3t2u_CC9IQ","Latin American",4.5,14
"4l9sOeK_0V5V1fBwpw_b6w","Colombian",3,143
"NIRIpvQRp4uF_wY_JfJF0A","Basque",3.5,310
"X7CfkCouGq1ES6TApZLkpA","Spanish",2.5,8
"5wMhIUdl9d3WJZpIW8dxDQ","Caribbean",4,99
"J1JAo0_rzYi_KlST_PKqhQ","Latin American",4,32
"SyEi1P5FKCBiAIZ14RggmA","Cuban",4.5,73
"E3CvO6bRu8Kp0RzDgcvkig","Latin American",3.5,241
"yFkFipB0xe7PA_M4UO3Z5A","Venezuelan",4,169
"W5ByPJlGsnAs9_yRKSVE0w","Latin American",4,7
"GnFlK1mcaAVwuIcQXq9wjA","Salvadoran",4,82
"Xd0KIJbizGwTuihw7N2ZMw","Caribbean",3,46
"2cqg0qGfC6bEC1AKGazSXg","Spanish",2.5,18
"euyWveJqymBWYkwAV2h6UA","Spanish",3.5,44
"IJG5kUHB0u4sE4_QcIJu1g","Colombian",3.5,56
"XB_mf3J7gNMImfQ_2EVfxA","Latin American",4,22
"VkBTdKFqK40os6MlKGnNvA","Dominican",3.5,34
"FakrQWMNdYoBIp18Tpvn0Q","Italian",3.5,115
"liaw_m73XvOmEiB8e1Vqkw","Latin American",3,1180
"NoRZRkGA0ed2e_Mv0Cquuw","Empanadas",4.5,393
"R0qCYlIGMhWZVCni0JZCNg","Lounges",4,246
"X29NW0Yjb4z1LOoEDnZPQg","Spanish",2.5,37
"syu8oCU9h3X9hfAE_lpADw","Tapas_Small Plates",3.5,281
"38Lids3hUiaQryPzQSN3fw","Spanish",3.5,36
"iyALV4gACy4elWWNAA_cAQ","Latin American",4,71
"vNfFSU8hU41eApN_RwLyqA","Latin American",4,53
"vG0yzJh0hxs2SWAOT50Kqg","Spanish",4,39
"gS8khSH2RcKcUlHW2GM_hQ","Latin American",3.5,41
"V4lL4GNSfrBYNGuIrrASsA","Dominican",4.5,6
"N7Lt_uH4KPAlSeTFSgED2g","Latin American",3.5,30
"o_KYjDny8D1_PXPNS9r5_A","Mexican",4.5,71
"psvtihQh7fSiJoqfQTE84Q","Dominican",3,22
"EHUNrnIgnhwTnpOm3gEESg","Mexican",3.5,513
"F7TvlBEYxSVR0asrAxhY_A","Tapas_Small Plates",3.5,139
"X1B_b0cgTuNgyywQdsf2Eg","Latin American",3.5,3
"oF3yOAqGpIGRbjtOzvSxoA","French",4.5,16
"zYYx6zMrdWKJj623Y2ZZXw","Tapas_Small Plates",4.5,60
"JTwUl0mo7t97CbbmjZ8WIQ","Cuban",3.5,44
"dXqRGDXJO9e8h_xLj5c_ww","Empanadas",4,10
"qi3GhN8WmSS0pXJQpo2TjA","Spanish",3.5,5
"MlOdJ9tK3idyXGR4Yo7ttQ","Argentine",4,108
"4HC1p2KhAeY8RNrldp8TVw","Bakeries",3.5,25
"x2Ofpsi3x_tW8XoumTZ_sA","Latin American",3,113
"XPZxsUABgJEM5qyT0Bc6Ug","Dominican",4,75
"pEyFR7rZDjOuOY3HkV57_A","Latin American",4,58
"71nPfK1a1uY69mUen_981A","Latin American",3.5,57
"s7zNsxCvi1V7w_4kaoczzQ","Latin American",3.5,263
"lyLXD9CN2FybNcvbTCYldA","American (New)",4,122
"0SqFgkdmfNWj9iUQgfghEA","Soul Food",4,144
"F6JMCR2ehPLiwMmZwdzXNQ","Spanish",3.5,13
"ay161Zito0Gf5WMZFbUtXA","Latin American",4,579
"6iTdfEScJaM0liULzsKqvg","Spanish",3.5,21
"53zd9Zi8EKMpLd6OXNm8Mw","Brazilian",4,192
"nKJCbKklGuoG9jP3vpzZIg","Latin American",3.5,148
"_JF4QILGSp0cq76EVXUQFg","Mexican",5,1
"8RKjypjkyJSV8XGqESn4SA","Breakfast & Brunch",4.5,171
"iFuHNNBLQkeQOn0KoXHhUA","Italian",4,56
"N32lcUnshizWWKrGklsf9g","Spanish",2.5,98
"CZg05roVBkzu1QzxTHfkPw","Tapas Bars",4,319
"nhi9FmOZvn9I9pV7CFIBUA","Latin American",5,2
"H4EbLs2Gne5_EAaKMrVBEA","Latin American",3.5,517
"0YL4_YMAnINMMUDrzrEoEA","Dominican",3,6
"nyEkCfeFxxn3dOhbZ8VwuA","Latin American",4.5,4
"acOXnzN2jRvwMecC2JYyAQ","Latin American",4,24
"5L5sMG3xP_UUIuTtxMWZwQ","Empanadas",4.5,80
"xR2Yeb_Nh0MOAiUIaqaVOg","Wine Bars",4.5,223
"3D4DxZAwQvHhfSocMxHsZw","Venezuelan",4,28
"yFnBjAGmSVB9R3DgdNF9fw","Spanish",3,144
"samBmcA_ysePpw5VYWgxdg","Wine Bars",4,269
"v4OgAJDdpf0Nzk3J2vL92w","Dominican",2.5,10
"Fwu9oBE8wEjh0cxxzuY2_w","Latin American",3.5,270
"dDmK_8LTgjcje8iuP6AMGA","Cuban",4,364
"HeFJoR1jzodbpYHC842mtQ","Dominican",3,163
"JRuneSzfLdQU0UMNM3BefA","Mexican",4.5,9
"ksksxd8J2SIs97ccPFV75A","Cuban",4,93
"3H4FH_pYolFe_PQmFewRzA","Latin American",4.5,44
"e65Ee4VnFq6foVbMUkj1tA","Peruvian",4,104
"k0Nkub3EsyJeya5jwK9coA","Spanish",3.5,6
"UH_aksIxzGPPyhWZJbTP7A","Mexican",4,328
"b_8BvrB95rk4tu91zEyfrQ","Latin American",4.5,6
"fcb_GO2hMaFmRUqYVexVeQ","Dominican",3,54
"WjgI1mBykxsqXeozhRqhKA","Dominican",4,2
"mevLCY9LcK7IFthpI70N6Q","Dominican",2.5,27
"n40_TVgvHEHDcTqLTBGJ3A","Spanish",3,16
"NBf8h4rBlbN3lkPaqevBEg","Latin American",3,16
"99SdCUxC_mLXp60iJagT_w","Latin American",2,14
"A6EdwErD7fLdxx6Pcf6naA","Latin American",3,11
"yCn_Xiub2F49Twzt7STTIQ","Latin American",4.5,5
"xxRp7CS0BOgecjlMDU9klA","Venezuelan",4,227
"daelr9o_gCtvJYdlGkRWcQ","Bars",3.5,148
"02e8u16050kI58fq5EtNIw","Latin American",2.5,65
"q1uIqB8PvyCCX8TajaRYBg","Desserts",4,1171
"yRAU7MtAE9St6Q8LSeFZCQ","Italian",4,26
"4W_qZLf99jgUaqkCcNxm_w","Latin American",4,28
"B4pHSgWZY7dyX_YVRQcQLQ","Cafes",4,81
"HQvoYl8ARul4clhmlg6sXA","Spanish",4,1
"oYmpJ1OXiYGr5IYSxlmGcw","Latin American",3.5,29
"idrW7tjzKCsEudlxAmJmhw","Latin American",3,321
"Uut2fBy53XdIgx1rLWdQeg","Colombian",3.5,455
"IiVFkDMgGkqHfipPkXGE8A","Spanish",3,4
"_OplSkpDk33uikS5fO_JQw","Wine Bars",5,117
"g556_c5nqX09MCjL3SlPAg","Japanese",3,279
"_hLxV5bkq975qK97Whbtcg","Spanish",2,26
"Tt9Mkrgd5Zj_ZJEeU0L7Gg","American (New)",3.5,378
"AGfUWlAYNlCbD2hBDnfyNQ","Spanish",2.5,26
"TbSPj8PFNdIasONSDA4uMQ","Spanish",3.5,11
"s6_P_82kQLnTEV0YwzvUyQ","Latin American",4,33
"B_bx4pZXrat0D25vde2bJQ","Cocktail Bars",3.5,131
"X70GXsafyD8ILFhcvIwMHA","Mexican",2.5,4
"Tr70e49_OxAnTJedn9pvPA","Latin American",4,11
"MvLCuHIcEPvZ12RZdsSckA","Wine Bars",4.5,123
"xUS1bA4Jpu0NGkRO_4lsNg","Latin American",4,8
"VsqHs36uLxhqmjo60r1aJA","Mexican",4,251
"3VnOYXK4HmVqu65jWxdwJA","Spanish",2.5,11
"HOA5esBzkJ_kPyjdxg_fFw","Spanish",4,77
"69pq6R_8bhDv9FZ8sp94nw","Latin American",3.5,16
"AixhSheRvbZJ8XR_F2UKwg","Dominican",2.5,30
"lbqm7geYKkE9zf1Lk_ivSw","Sushi Bars",4,89
"gw0b2DpVsRsVJP6Y6JXeAA","Peruvian",3.5,240
"ml3ASw5_B5XLnd9kE8xx3g","Indian",3,75
"zvjtv3X3zjdRPhFitVeLoQ","Colombian",2.5,21
"XJ8mq5IE2LQ0AYq574KAIw","Cuban",4,231
"Mex_wlSHQg50DPdAPRWA4Q","Spanish",3,39
"4bzxTUYYw0PGexhCyroqsg","Grocery",4.5,8
"_7PgxPVUGZh__U3CxRFKxg","Chinese",4,94
"ECQoBkfBts8jeVBlVaSaLg","Peruvian",3.5,425
"2qXRHP_Z7_PbG0WCAStzVg","Seafood",3.5,136
"MH08_pIRKsUSwfkVYxUE7w","Italian",4,339
"P4TeoFeySfz_s8h0xNzEvA","Latin American",4,12
"ZDMEeB9lZU_bYKUeEJD5XQ","Peruvian",3.5,30
"fo9ITXtOA_OWCg0g2CsRyQ","Dominican",3,6
"dKXq_7HzPjnLzZi68bBmgw","Sandwiches",3,31
"LI6r2gaOFSZE93BKx8ULUQ","Puerto Rican",4,146
"P_tQn5sazk58Vv_voAcCHQ","Cuban",3.5,29
"ttM4Vdt_TPABeboBGmHq4g","Gastropubs",3,71
"k4__ZC2ekJufKh_RwB_Ovw","Latin American",2.5,96
"pEJ5Zw3ogzbCpWAa6buJjg","Italian",4.5,88
"rZh_JHEqaK6EesZexrpQFQ","Spanish",4.5,89
"8g_Wj7bfJNpdtNU3AnkHjw","Dominican",3,2
"2p4hDkw_USB3Vh5v3g5sBg","Basque",4.5,59
"MROpLAqjjrm4Nr7V1lNuIQ","Spanish",3,16
"Zm_G2TmcpzvbHdpjpdsZag","Latin American",4,14
"5Ec833fc4zNdsPxujH5JSw","Latin American",4,30
"0WlguR4Fr9PVYAvmVe7FEw","Spanish",3,13
"E_oFzRY_7j9T04qHkORCsw","Mexican",3.5,140
"zEnX13CM3HqZ7DiiyD1YTQ","Tapas_Small Plates",4.5,49
